date,city,source,url,aqi,co,pm25,pm10,no2,o3,so2,year,month,day,day_of_week,is_weekend,aqi_lag_1,aqi_lag_2,aqi_lag_3,aqi_lag_7,co_lag_1,co_lag_2,co_lag_3,co_lag_7,pm25_lag_1,pm25_lag_2,pm25_lag_3,pm25_lag_7,pm25_rolling_mean_7,aqi_rolling_mean_7,city_Beijing,city_Delhi,city_London,city_Los Angeles,city_Tokyo
2025-11-05 19:53:35.625043,Beijing,historical_simulation,simulated,0.548208773063393,0.47597254004576667,0.5351898317633993,0.651541460537955,0.5175049855971636,0.40473732159125414,0.5246731336988611,2025,11,5,2,0,0.4308636657333621,0.5097279058080265,0.3699609156895589,0.4852782430671879,0.2526315789473685,0.3954233409610985,0.23673469387755103,0.3959183673469387,0.4276664884208794,0.5006787051129119,0.40088848669326643,0.40454938093866977,0.5429828098630465,0.5076450738133399,True,False,False,False,False
2025-11-06 19:53:35.625043,Beijing,historical_simulation,simulated,0.32098499533347696,0.194050343249428,0.3518160503475793,0.3703436752612783,0.2705517394194549,0.20973782771535576,0.3289751159848165,2025,11,6,3,0,0.548208773063393,0.4308636657333621,0.491606179043365,0.45739810161920724,0.47597254004576667,0.2526315789473685,0.44081632653061226,0.3714285714285714,0.5351898317633993,0.4276664884208794,0.5006787051129119,0.424951667969232,0.5297056319727586,0.47830232699681485,True,False,False,False,False
2025-11-07 19:53:35.625043,Beijing,historical_simulation,simulated,0.5454806518773783,0.2892448512585813,0.434823742338859,0.5527307276480031,0.42842898293817855,0.27468367243648134,0.45550400674820746,2025,11,7,4,0,0.32098499533347696,0.548208773063393,0.4098269123394752,0.5934115019542155,0.194050343249428,0.47597254004576667,0.2816326530612245,0.5959183673469386,0.3518160503475793,0.5351898317633993,0.4276664884208794,0.5757476039652832,0.5041220484788744,0.4665422355670068,True,False,False,False,False
2025-11-08 19:53:35.625043,Beijing,historical_simulation,simulated,0.5865101586617848,0.519908466819222,0.5775986179095882,0.7351833043934083,0.5649235541768225,0.4429598137463305,0.5474483340362716,2025,11,8,5,1,0.5454806518773783,0.32098499533347696,0.5315093988460824,0.2485017680997581,0.2892448512585813,0.194050343249428,0.5306122448979591,0.11836734693877554,0.434823742338859,0.3518160503475793,0.5351898317633993,0.28098391674550616,0.5579700404737368,0.525173628721944,True,False,False,False,False
2025-11-09 19:53:35.625043,Beijing,historical_simulation,simulated,0.4385813769832724,0.30755148741418775,0.40590679116449346,0.5074861579792288,0.4130290272545978,0.3039983804028748,0.38422606495149725,2025,11,9,6,1,0.5865101586617848,0.5454806518773783,0.2958868416154849,0.3699609156895589,0.519908466819222,0.2892448512585813,0.21632653061224488,0.23673469387755103,0.5775986179095882,0.434823742338859,0.3518160503475793,0.40088848669326643,0.5588810729274012,0.5338702805786046,True,False,False,False,False
2025-11-10 19:53:35.625043,Beijing,historical_simulation,simulated,0.510015076459186,0.32951945080091544,0.45781744889144826,0.4880581856305082,0.39242189231110114,0.2860208523129871,0.43357233234921966,2025,11,10,0,0,0.4385813769832724,0.5865101586617848,0.5286804392332032,0.491606179043365,0.30755148741418775,0.519908466819222,0.32244897959183666,0.44081632653061226,0.40590679116449346,0.5775986179095882,0.434823742338859,0.5006787051129119,0.5510999596756128,0.5339243810567176,True,False,False,False,False
2025-11-11 19:53:35.625043,Beijing,historical_simulation,simulated,0.4592217675353579,0.336842105263158,0.43605775163506233,0.523539625855912,0.40239308663859963,0.28180989978742793,0.38549135385913114,2025,11,11,1,0,0.510015076459186,0.4385813769832724,0.5712265028847944,0.4098269123394752,0.32951945080091544,0.30755148741418775,0.5795918367346937,0.2816326530612245,0.45781744889144826,0.40590679116449346,0.5775986179095882,0.4276664884208794,0.5526233254178055,0.5392668032703739,True,False,False,False,False
2025-11-12 19:53:35.625043,Beijing,historical_simulation,simulated,0.468590710029435,0.2892448512585813,0.44543622228620794,0.5071912983651673,0.4295368934190117,0.26367041198501867,0.3939266132433572,2025,11,12,2,0,0.4592217675353579,0.510015076459186,0.41782989019169936,0.5315093988460824,0.336842105263158,0.32951945080091544,0.3428571428571428,0.5306122448979591,0.43605775163506233,0.45781744889144826,0.40590679116449346,0.5351898317633993,0.5363292859596458,0.5242674457135515,True,False,False,False,False
2025-11-13 19:53:35.625043,Beijing,historical_simulation,simulated,0.703173235695312,0.5931350114416478,0.6632388630661017,0.810994987386561,0.6874584533569686,0.5718797449134527,0.65373260227752,2025,11,13,3,0,0.468590710029435,0.4592217675353579,0.49190396426577343,0.2958868416154849,0.2892448512585813,0.336842105263158,0.3673469387755101,0.21632653061224488,0.44543622228620794,0.43605775163506233,0.45781744889144826,0.3518160503475793,0.5928655704407306,0.5962684195221576,True,False,False,False,False
2025-11-14 19:53:35.625043,Beijing,historical_simulation,simulated,0.31161605283939986,0.20137299771167055,0.3377894780140677,0.41755397569046293,0.30888544205628177,0.18528191112460768,0.3239139603542809,2025,11,14,4,0,0.703173235695312,0.468590710029435,0.4392332030522986,0.5286804392332032,0.5931350114416478,0.2892448512585813,0.37551020408163255,0.32244897959183666,0.6632388630661017,0.44543622228620794,0.43605775163506233,0.434823742338859,0.5752497871768448,0.5522103426589032,True,False,False,False,False
2025-11-15 19:53:35.625043,Beijing,historical_simulation,simulated,0.46722664943642767,0.32951945080091544,0.44810990909464854,0.5566621891688235,0.4806115665854198,0.38190100212572126,0.43736819907212143,2025,11,15,5,1,0.31161605283939986,0.703173235695312,0.4489484459333706,0.5712265028847944,0.20137299771167055,0.5931350114416478,0.32244897959183666,0.5795918367346937,0.3377894780140677,0.6632388630661017,0.44543622228620794,0.5775986179095882,0.5517421628806547,0.5297383565627262,True,False,False,False,False
2025-11-16 19:53:35.625043,Beijing,historical_simulation,simulated,0.3648862086294781,0.21235697940503445,0.38217267903418206,0.452314647970383,0.35874141369377344,0.27241623646118024,0.3956136651202024,2025,11,16,6,1,0.46722664943642767,0.31161605283939986,0.6922017494881817,0.41782989019169936,0.32951945080091544,0.20137299771167055,0.6612244897959183,0.3428571428571428,0.44810990909464854,0.3377894780140677,0.6632388630661017,0.40590679116449346,0.5474334274235703,0.5158548213669838,True,False,False,False,False
2025-11-17 19:53:35.625043,Beijing,historical_simulation,simulated,0.34288175748438515,0.12814645308924494,0.3022500102834108,0.40277823280804637,0.23077775315754487,0.14722137868205282,0.293547026571067,2025,11,17,0,0,0.3648862086294781,0.46722664943642767,0.28617159873441284,0.49190396426577343,0.21235697940503445,0.32951945080091544,0.22448979591836732,0.3673469387755101,0.38217267903418206,0.44810990909464854,0.3377894780140677,0.45781744889144826,0.5191914213599772,0.48436834310523225,True,False,False,False,False
2025-11-18 19:53:35.625043,Beijing,historical_simulation,simulated,0.6113504199870774,0.4283752860411901,0.5728271152976019,0.6630409854863545,0.5900731220917349,0.3989067719404798,0.5407001265288907,2025,11,18,1,0,0.34288175748438515,0.3648862086294781,0.44753396612693097,0.4392332030522986,0.12814645308924494,0.21235697940503445,0.3673469387755101,0.37551020408163255,0.3022500102834108,0.38217267903418206,0.44810990909464854,0.43605775163506233,0.5440207894618934,0.5130280713855808,True,False,False,False,False
2025-11-19 19:53:35.625043,Beijing,historical_simulation,simulated,0.4750520496805227,0.3478260869565218,0.43544074698696067,0.5725846083281461,0.3858852204741856,0.3582548840975807,0.4652045550400674,2025,11,19,2,0,0.6113504199870774,0.34288175748438515,0.34141075749115957,0.4489484459333706,0.4283752860411901,0.12814645308924494,0.23673469387755103,0.32244897959183666,0.5728271152976019,0.3022500102834108,0.38217267903418206,0.44543622228620794,0.5422061920336931,0.5142453321431228,True,False,False,False,False
2025-11-20 19:53:35.625043,Beijing,historical_simulation,simulated,0.273853112211932,0.09885583524027464,0.2686026901402657,0.3185794319038102,0.2447374252160425,0.14284846644397203,0.2509489666807254,2025,11,20,3,0,0.4750520496805227,0.6113504199870774,0.31859296482412064,0.6922017494881817,0.3478260869565218,0.4283752860411901,0.14285714285714285,0.6612244897959183,0.43544074698696067,0.5728271152976019,0.3022500102834108,0.6632388630661017,0.4705631972758636,0.4333651173642248,True,False,False,False,False
2025-11-21 19:53:35.625043,Beijing,historical_simulation,simulated,0.5307272596740613,0.41372997711670484,0.5309942001563078,0.5917832454214854,0.5600487480611566,0.3984208928029152,0.4643610291016449,2025,11,21,4,0,0.273853112211932,0.4750520496805227,0.5969849246231157,0.28617159873441284,0.09885583524027464,0.3478260869565218,0.47755102040816316,0.22448979591836732,0.2686026901402657,0.43544074698696067,0.5728271152976019,0.3377894780140677,0.5056379467419388,0.4746437821644248,True,False,False,False,False
2025-11-22 19:53:35.625043,Beijing,historical_simulation,simulated,0.5266709742264342,0.38077803203661337,0.476121920118465,0.5568915244242048,0.47684467095058714,0.3804433647130276,0.5284690004217629,2025,11,22,5,1,0.5307272596740613,0.273853112211932,0.45564861343755825,0.44753396612693097,0.41372997711670484,0.09885583524027464,0.38775510204081626,0.3673469387755101,0.5309942001563078,0.2686026901402657,0.43544074698696067,0.44810990909464854,0.5107233000283764,0.48584258113381085,True,False,False,False,False
2025-11-23 19:53:35.625043,Beijing,historical_simulation,simulated,0.3297078038624453,0.06956521739130433,0.2755954094854181,0.3622841791435967,0.2333259472634611,0.12746229375442852,0.2509489666807254,2025,11,23,6,1,0.5266709742264342,0.5307272596740613,0.24701284198771645,0.34141075749115957,0.38077803203661337,0.41372997711670484,0.1102040816326531,0.23673469387755103,0.476121920118465,0.5309942001563078,0.2686026901402657,0.38217267903418206,0.49137506160670275,0.47921527256497143,True,False,False,False,False
2025-11-24 19:53:35.625043,Beijing,historical_simulation,simulated,0.3323282360542753,0.2050343249427919,0.31816873020443426,0.38905087966451524,0.3027919344116995,0.1705435772851503,0.3272880641079713,2025,11,24,0,0,0.3297078038624453,0.5266709742264342,0.5133817234319747,0.31859296482412064,0.06956521739130433,0.38077803203661337,0.4612244897959183,0.14285714285714285,0.2755954094854181,0.476121920118465,0.5309942001563078,0.3022500102834108,0.494264976029392,0.47722707999431957,True,False,False,False,False
2025-11-25 19:53:35.625043,Beijing,historical_simulation,simulated,0.35982482590279274,0.20869565217391312,0.2936942124964008,0.38590571044785893,0.3364724130290272,0.19240813847555416,0.29270350063264444,2025,11,25,1,0,0.3323282360542753,0.3297078038624453,0.509175507165457,0.5969849246231157,0.2050343249427919,0.06956521739130433,0.4244897959183673,0.47755102040816316,0.31816873020443426,0.2755954094854181,0.476121920118465,0.5728271152976019,0.44359066266409775,0.4298418237271173,True,False,False,False,False
2025-11-26 19:53:35.625043,Beijing,historical_simulation,simulated,0.580084715342092,0.43569794050343263,0.4519764715560858,0.5857222422435541,0.4814978949700863,0.41153962951715756,0.5056938000843525,2025,11,26,2,0,0.35982482590279274,0.3323282360542753,0.3049320677461381,0.45564861343755825,0.20869565217391312,0.2050343249427919,0.07755102040816325,0.38775510204081626,0.2936942124964008,0.31816873020443426,0.2755954094854181,0.43544074698696067,0.4465925892737129,0.44962907359693793,True,False,False,False,False
2025-11-27 19:53:35.625043,Beijing,historical_simulation,simulated,0.37788068059444335,0.19038901601830666,0.3373370079387932,0.3738492284506766,0.3084422778639485,0.18803522623747343,0.32011809363137916,2025,11,27,3,0,0.580084715342092,0.35982482590279274,0.3076493579006142,0.24701284198771645,0.43569794050343263,0.20869565217391312,0.2285714285714286,0.1102040816326531,0.4519764715560858,0.2936942124964008,0.31816873020443426,0.2686026901402657,0.45907074689726246,0.46922697179336315,True,False,False,False,False
2025-11-28 19:53:35.625043,Beijing,historical_simulation,simulated,0.3430971354727547,0.1720823798627003,0.2929949405618856,0.41558824493005264,0.27121648570795476,0.11466747646522923,0.279628848587094,2025,11,28,4,0,0.37788068059444335,0.580084715342092,0.3361622929462126,0.5133817234319747,0.19038901601830666,0.43569794050343263,0.23265306122448975,0.4612244897959183,0.3373370079387932,0.4519764715560858,0.2936942124964008,0.5309942001563078,0.41586391266036415,0.43387907190629793,True,False,False,False,False
2025-11-29 19:53:35.625043,Beijing,historical_simulation,simulated,0.5676645846794458,0.31853546910755165,0.5252354901073588,0.6320807260098942,0.44316419233325943,0.29606235448932067,0.5052720371151412,2025,11,29,5,1,0.3430971354727547,0.37788068059444335,0.5645635585334079,0.509175507165457,0.1720823798627003,0.19038901601830666,0.4857142857142856,0.4244897959183673,0.2929949405618856,0.3373370079387932,0.4519764715560858,0.476121920118465,0.42478008273966883,0.44160191515692526,True,False,False,False,False
2025-11-30 19:53:35.625043,Beijing,historical_simulation,simulated,0.42590997200086156,0.23798627002288336,0.35235078770926737,0.43042951217114955,0.3960779968978506,0.2353274622937544,0.3821172501054407,2025,11,30,6,1,0.5676645846794458,0.3430971354727547,0.3548855388051369,0.3049320677461381,0.31853546910755165,0.1720823798627003,0.2122448979591836,0.07755102040816325,0.5252354901073588,0.2929949405618856,0.3373370079387932,0.2755954094854181,0.43871439879325536,0.459725575324772,True,False,False,False,False
2025-12-01 19:53:35.625043,Beijing,historical_simulation,simulated,0.7363773422356236,0.5784897025171627,0.6312368886512278,0.7467811158798283,0.666851318413472,0.4831258224516652,0.6225221425558835,2025,12,1,0,0,0.42590997200086156,0.5676645846794458,0.3188163037409269,0.3076493579006142,0.23798627002288336,0.31853546910755165,0.19183673469387746,0.2285714285714286,0.35235078770926737,0.5252354901073588,0.2929949405618856,0.31816873020443426,0.495549382439476,0.5358449480297282,True,False,False,False,False
2025-12-02 19:53:35.625043,Beijing,historical_simulation,simulated,0.6852250699978463,0.6590389016018308,0.6832298136645963,0.8647904858631196,0.6895634832705517,0.5730134629011032,0.7199493884436946,2025,12,2,1,0,0.7363773422356236,0.42590997200086156,0.5516843476642472,0.3361622929462126,0.5784897025171627,0.23798627002288336,0.3551020408163265,0.23265306122448975,0.6312368886512278,0.35235078770926737,0.5252354901073588,0.2936942124964008,0.5662664097853847,0.5971475522914934,True,False,False,False,False
2025-12-03 19:53:35.625043,Beijing,historical_simulation,simulated,0.6528106827482233,0.4942791762013731,0.5940520751922997,0.7159846673000687,0.6275204963438953,0.5673448729628503,0.6322226908477435,2025,12,3,2,0,0.6852250699978463,0.7363773422356236,0.40469011725293136,0.5645635585334079,0.6590389016018308,0.5784897025171627,0.2653061224489795,0.4857142857142856,0.6832298136645963,0.6312368886512278,0.35235078770926737,0.4519764715560858,0.592059082694864,0.6108484983736043,True,False,False,False,False
2025-12-04 19:53:35.625043,Beijing,historical_simulation,simulated,0.5221839328020677,0.48329519450800923,0.5470363210069515,0.6706418110932739,0.5518502105029913,0.4737321591254175,0.5478700970054828,2025,12,4,3,0,0.6528106827482233,0.6852250699978463,0.7266331658291458,0.3548855388051369,0.4942791762013731,0.6590389016018308,0.6448979591836734,0.2122448979591836,0.5940520751922997,0.6832298136645963,0.6312368886512278,0.3373370079387932,0.6301282912914258,0.6380339886253745,True,False,False,False,False
2025-12-05 19:53:35.625043,Beijing,historical_simulation,simulated,0.7468949673343385,0.6077803203661329,0.678088108263749,0.7869803099302165,0.6359406159982273,0.6136653507440024,0.6558414171235766,2025,12,5,4,0,0.5221839328020677,0.6528106827482233,0.6735901730876606,0.3188163037409269,0.48329519450800923,0.4942791762013731,0.7346938775510201,0.19183673469387746,0.5470363210069515,0.5940520751922997,0.6832298136645963,0.2929949405618856,0.7000388308914677,0.7141060234119818,True,False,False,False,False
2025-12-06 19:53:35.625043,Beijing,historical_simulation,simulated,0.7182855912125782,0.6297482837528607,0.6536135905557154,0.7929430265701275,0.7087303345889651,0.6413604615851807,0.6684943061999156,2025,12,6,5,1,0.7468949673343385,0.5221839328020677,0.6399776661083195,0.5516843476642472,0.6077803203661329,0.48329519450800923,0.5510204081632653,0.3551020408163265,0.678088108263749,0.5470363210069515,0.5940520751922997,0.5252354901073588,0.723344833251191,0.7424817241822376,True,False,False,False,False
2025-12-07 19:53:35.625043,Beijing,historical_simulation,simulated,0.5769976308421281,0.4064073226544623,0.5212455267163013,0.6424990990400682,0.5105251495679148,0.41591254175523834,0.4778574441164065,2025,12,7,6,1,0.7182855912125782,0.7468949673343385,0.5045226130653268,0.40469011725293136,0.6297482837528607,0.6077803203661329,0.5387755102040814,0.2653061224489795,0.6536135905557154,0.678088108263749,0.5470363210069515,0.35235078770926737,0.7540063025523843,0.7709453382294266,True,False,False,False,False
2025-12-08 19:53:35.624047,Beijing,historical_simulation,simulated,0.6110632493359179,0.5308924485125861,0.5719633087902596,0.6859417488451331,0.5477509417239087,0.4700070857374227,0.5807676086039645,2025,12,8,0,0,0.5769976308421281,0.7182855912125782,0.7375395495998512,0.7266331658291458,0.4064073226544623,0.6297482837528607,0.6775510204081632,0.6448979591836734,0.5212455267163013,0.6536135905557154,0.678088108263749,0.6312368886512278,0.7432456651283659,0.7473372420928771,True,False,False,False,False
2025-12-09 19:53:35.624047,Beijing,historical_simulation,simulated,0.6941991528465791,0.596796338672769,0.6241619020196618,0.7617534318382858,0.6394859295368933,0.4959206397408645,0.6672290172922817,2025,12,9,1,0,0.6110632493359179,0.5769976308421281,0.7078726968174205,0.6735901730876606,0.5308924485125861,0.4064073226544623,0.7020408163265306,0.7346938775510201,0.5719633087902596,0.5212455267163013,0.6536135905557154,0.6832298136645963,0.7325223650999895,0.7490278820339075,True,False,False,False,False
2025-12-10 19:53:35.624047,Beijing,historical_simulation,simulated,0.5697106755689569,0.4320366132723114,0.4938093866973797,0.603675916521967,0.4999999999999999,0.4016600870533455,0.5554618304512864,2025,12,10,2,0,0.6941991528465791,0.6110632493359179,0.5613623673925182,0.6399776661083195,0.596796338672769,0.5308924485125861,0.45306122448979586,0.5510204081632653,0.6241619020196618,0.5719633087902596,0.5212455267163013,0.5940520751922997,0.7143241184640887,0.7333725561799652,True,False,False,False,False
2025-12-11 19:53:35.624047,Beijing,historical_simulation,simulated,0.6063967262545769,0.4686498855835241,0.5622557689934597,0.6232676997673885,0.5618214048304897,0.43874886122077134,0.5537747785744411,2025,12,11,3,0,0.5697106755689569,0.6941991528465791,0.5966871394007073,0.5045226130653268,0.4320366132723114,0.596796338672769,0.5918367346938775,0.5387755102040814,0.4938093866973797,0.6241619020196618,0.5719633087902596,0.5470363210069515,0.7170870857415953,0.7492375213865953,True,False,False,False,False
2025-12-12 19:53:35.624047,Beijing,historical_simulation,simulated,0.6430827769401968,0.5491990846681924,0.6117806754144215,0.7752186875470957,0.64003988477731,0.5560076930863447,0.6052298608182201,2025,12,12,4,0,0.6063967262545769,0.5697106755689569,0.6828959612879212,0.7375395495998512,0.4686498855835241,0.4320366132723114,0.6653061224489794,0.6775510204081632,0.5622557689934597,0.4938093866973797,0.6241619020196618,0.678088108263749,0.7050495093866213,0.7296801985487547,True,False,False,False,False
2025-12-13 19:53:35.624047,Beijing,historical_simulation,simulated,0.5332400028717066,0.4649885583524029,0.563119575500802,0.6751302296628772,0.53944161311766,0.45445895333535774,0.5773935048502741,2025,12,13,5,1,0.6430827769401968,0.6063967262545769,0.5538060673739067,0.7078726968174205,0.5491990846681924,0.4686498855835241,0.48163265306122455,0.7020408163265306,0.6117806754144215,0.5622557689934597,0.4938093866973797,0.6536135905557154,0.6886210553041504,0.6948192029647061,True,False,False,False,False
2025-12-14 19:53:35.624047,Beijing,historical_simulation,simulated,0.8234618421997273,0.7505720823798627,0.8075356834354819,0.9223536349637979,0.7781963217372037,0.6520498026116004,0.7528469000421761,2025,12,14,6,1,0.5332400028717066,0.6430827769401968,0.5918481295365718,0.5613623673925182,0.4649885583524029,0.5491990846681924,0.5224489795918366,0.45306122448979586,0.563119575500802,0.6117806754144215,0.5622557689934597,0.5212455267163013,0.7405947100377853,0.7412509383051673,True,False,False,False,False
2025-12-15 19:53:35.624047,Beijing,historical_simulation,simulated,0.7137985497882117,0.519908466819222,0.6141252930772079,0.7685024407823609,0.6347219144693108,0.5339811721834193,0.6111345423871783,2025,12,15,0,0,0.8234618421997273,0.5332400028717066,0.629890191699237,0.5966871394007073,0.7505720823798627,0.4649885583524029,0.6122448979591835,0.5918367346938775,0.8075356834354819,0.563119575500802,0.6117806754144215,0.5719633087902596,0.7482488761443911,0.7606053843500843,True,False,False,False,False
2025-12-16 19:53:35.624047,Beijing,historical_simulation,simulated,0.6224782827195061,0.5089244851258583,0.5459257126403686,0.6530157586082626,0.5489696432528252,0.4508958396598846,0.5575706452973428,2025,12,16,1,0,0.7137985497882117,0.8234618421997273,0.5159873441280478,0.6828959612879212,0.519908466819222,0.7505720823798627,0.5183673469387755,0.6653061224489794,0.6141252930772079,0.8075356834354819,0.563119575500802,0.6241619020196618,0.7340457308421823,0.7470937899413687,True,False,False,False,False
2025-12-17 19:53:35.624047,Beijing,historical_simulation,simulated,0.46668820446550363,0.27459954233409617,0.43914277487557074,0.55790715198375,0.36439175714602245,0.32489118331814953,0.44285111767186836,2025,12,17,2,0,0.6224782827195061,0.7137985497882117,0.8169365345244743,0.5538060673739067,0.5089244851258583,0.519908466819222,0.8367346938775508,0.48163265306122455,0.5459257126403686,0.6141252930772079,0.8075356834354819,0.4938093866973797,0.7241214510805442,0.7276852434183387,True,False,False,False,False
2025-12-18 19:53:35.624047,Beijing,historical_simulation,simulated,0.6327446334984566,0.48329519450800923,0.5577722018839208,0.698456901353078,0.5443164192333259,0.4669298511995141,0.5596794601433994,2025,12,18,3,0,0.46668820446550363,0.6224782827195061,0.7032198027172902,0.5918481295365718,0.27459954233409617,0.5089244851258583,0.5795918367346937,0.5224489795918366,0.43914277487557074,0.5459257126403686,0.6141252930772079,0.5622557689934597,0.7233074958555491,0.7326489622852042,True,False,False,False,False
2025-12-19 19:53:35.624047,Beijing,historical_simulation,simulated,0.7201880967765095,0.5638443935926776,0.6691621076878779,0.827408839235986,0.6574340793263903,0.5734993420386678,0.6781948544917755,2025,12,19,4,0,0.6327446334984566,0.46668820446550363,0.6085241019914388,0.629890191699237,0.48329519450800923,0.27459954233409617,0.5673469387755101,0.6122448979591835,0.5577722018839208,0.43914277487557074,0.5459257126403686,0.6117806754144215,0.7337246292396611,0.7471749406585382,True,False,False,False,False
